time_min,vehicle_power_kw,dc_bus_voltage_v,current_a,efficiency,loss_kw,temperature_c,soc
31.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.98973533131051,0.547999999999999
31.200000000000003,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.939034101726044,0.5477333333333324
31.3,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.8886708803388,0.5474666666666658
31.400000000000002,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.838643413760806,0.5471999999999991
31.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.788949463626665,0.5469333333333325
31.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.73958680649342,0.5466666666666659
31.700000000000003,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.69055323374106,0.5463999999999992
31.8,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.64184655147372,0.5461333333333326
31.900000000000002,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.59346458042149,0.545866666666666
32.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.54540515584294,0.5455999999999993
32.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.49766612742825,0.5453333333333327
32.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.450245359202995,0.545066666666666
32.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.40314072943257,0.5447999999999994
32.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.35635013052729,0.5445333333333328
32.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.30987146894804,0.5442666666666661
32.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.26370266511265,0.5439999999999995
32.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.217841653302834,0.5437333333333328
32.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.172286381571745,0.5434666666666662
32.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.127034811652194,0.5431999999999996
33.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.08208491886545,0.5429333333333329
33.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,37.03743469203061,0.5426666666666663
33.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.99308213337467,0.5423999999999997
33.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.94902525844311,0.542133333333333
33.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.905262096011086,0.5418666666666664
33.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.861790687995274,0.5415999999999997
33.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.818609089366234,0.5413333333333331
33.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.77571536806139,0.5410666666666665
33.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.73310760489858,0.5407999999999998
33.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.690783893490185,0.5405333333333332
34.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.648742340157845,0.5402666666666666
34.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.606981063847726,0.5399999999999999
34.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.56549819604634,0.5397333333333333
34.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.524291880696964,0.5394666666666666
34.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.483360274116585,0.5392
34.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.442701544913405,0.5389333333333334
34.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.402313873904916,0.5386666666666667
34.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.36219545403648,0.5384000000000001
34.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.3223444903005,0.5381333333333335
34.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.2827591996561,0.5378666666666668
35.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.243437810949324,0.5376000000000002
35.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.204378564833924,0.5373333333333336
35.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.16557971369263,0.5370666666666669
35.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.12703952155894,0.5368000000000003
35.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.08875626403948,0.5365333333333336
35.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.050728228236814,0.536266666666667
35.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,36.01295371267283,0.5360000000000004
35.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.975431027212615,0.5357333333333337
